Filename Group Natoms Energy_Truth Energy_Pred Testing_Bool
FCC_deformed_15.json Elastic_FCC 4 -16.313014070345304 -0.844079668346428 False
FCC_deformed_67.json Elastic_FCC 4 -16.137046670452783 -0.7967717152434153 False
FCC_deformed_33.json Elastic_FCC 4 -16.187349816418426 -0.8100894032368978 False
FCC_deformed_74.json Elastic_FCC 4 -16.094843530009946 -0.7858154828269941 False
FCC_deformed_65.json Elastic_FCC 4 -16.190829457563925 -0.8109393785269048 False
FCC_deformed_0.json Elastic_FCC 4 -16.215210253974483 -0.8174207381260065 False
FCC_deformed_1.json Elastic_FCC 4 -16.165433957838594 -0.8041600618717024 False
FCC_deformed_51.json Elastic_FCC 4 -16.268694503401587 -0.8318606595477688 False
FCC_deformed_69.json Elastic_FCC 4 -16.166653866186422 -0.8044947612932105 False
FCC_deformed_80.json Elastic_FCC 4 -16.22493707331699 -0.8200136839179772 False
FCC_deformed_72.json Elastic_FCC 4 -16.201213965157947 -0.8136480065963532 False
FCC_deformed_73.json Elastic_FCC 4 -16.220087352437922 -0.8188259661363655 False
FCC_deformed_78.json Elastic_FCC 4 -16.170982642850944 -0.8058940609916866 False
FCC_deformed_4.json Elastic_FCC 4 -16.206481103009978 -0.8150863439397823 False
FCC_deformed_40.json Elastic_FCC 4 -16.132038669766995 -0.7952820135179419 False
FCC_deformed_52.json Elastic_FCC 4 -16.260955923339115 -0.8297198622453669 False
FCC_deformed_71.json Elastic_FCC 4 -16.26049893618883 -0.82960959903421 False
FCC_deformed_27.json Elastic_FCC 4 -16.253491204828094 -0.8278693511608302 False
FCC_deformed_91.json Elastic_FCC 4 -16.26362977872669 -0.8305028381960653 False
FCC_deformed_29.json Elastic_FCC 4 -16.282396675036075 -0.8358426665823226 False
FCC_deformed_79.json Elastic_FCC 4 -16.099323781786527 -0.7868958300784785 False
FCC_deformed_58.json Elastic_FCC 4 -16.232431982710185 -0.8220610985096526 False
FCC_deformed_31.json Elastic_FCC 4 -16.191564471077136 -0.810975587672967 False
FCC_deformed_98.json Elastic_FCC 4 -16.26968699248338 -0.8325085461131478 False
FCC_deformed_53.json Elastic_FCC 4 -16.277344784892904 -0.8342357452570306 False
FCC_deformed_22.json Elastic_FCC 4 -16.253459324802083 -0.8277710034153175 False
FCC_deformed_54.json Elastic_FCC 4 -16.186184804147032 -0.809638815421929 False
FCC_deformed_97.json Elastic_FCC 4 -16.191104052091287 -0.8108474912555365 False
FCC_deformed_36.json Elastic_FCC 4 -16.344959477969926 -0.853024424288064 False
FCC_deformed_37.json Elastic_FCC 4 -16.258245011137717 -0.8290638820441896 False
FCC_deformed_55.json Elastic_FCC 4 -16.15558760659131 -0.8015558912409964 False
FCC_deformed_86.json Elastic_FCC 4 -16.14011667387359 -0.7974730221815339 False
FCC_deformed_96.json Elastic_FCC 4 -16.243744735653067 -0.8249987581456701 False
FCC_deformed_32.json Elastic_FCC 4 -16.24654325359159 -0.8259055545241409 False
FCC_deformed_56.json Elastic_FCC 4 -16.189980491703686 -0.8106319460472853 False
FCC_deformed_57.json Elastic_FCC 4 -16.170158934338176 -0.8056478836114205 False
FCC_deformed_8.json Elastic_FCC 4 -16.23906578164499 -0.8238205593151224 False
FCC_deformed_26.json Elastic_FCC 4 -16.15167583583433 -0.80079937512437 False
GSF_110_relax_0.25.json GSF_110 24 -16.28434445855513 -0.9415334381898584 False
GSF_110_relax_0.2.json GSF_110 24 -16.288296923309645 -0.9413472495127796 False
GSF_110_relax_0.1.json GSF_110 24 -16.3242082462335 -0.94494454122732 False
GSF_110_nonrelax_0.2.json GSF_110 24 -16.341476303292907 -0.9561358159286887 False
GSF_110_relax_0.4.json GSF_110 24 -16.323721912211138 -0.9448421800682986 False
GSF_110_nonrelax_0.45.json GSF_110 24 -16.337771154208603 -0.9462993126511917 False
GSF_110_nonrelax_0.0.json GSF_110 24 -16.338639272643864 -0.9455550929233666 False
GSF_110_nonrelax_0.15.json GSF_110 24 -16.33951858677992 -0.9522819730170028 False
GSF_110_relax_0.45.json GSF_110 24 -16.334413378584543 -0.9455183439330347 False
GSF_110_relax_0.15.json GSF_110 24 -16.306566794489953 -0.943040492756715 False
GSF_110_relax_0.3.json GSF_110 24 -16.288225925011826 -0.9413364761132974 False
GSF_110_nonrelax_0.4.json GSF_110 24 -16.338108620977412 -0.9485624094164967 False
GSF_110_relax_0.35.json GSF_110 24 -16.306817249014426 -0.9430913572218579 False
GSF_110_nonrelax_0.1.json GSF_110 24 -16.338108629085614 -0.9485623776886456 False
GSF_110_relax_0.5.json GSF_110 24 -16.338885354137286 -0.9455567860621744 False
GSF_112_relax_0.15.json GSF_112 30 -16.11145722765872 -0.9271047731543021 False
GSF_112_relax_0.5.json GSF_112 30 -16.16985478512036 -0.9317447554401614 False
GSF_112_relax_0.35.json GSF_112 30 -16.1187904190383 -0.9267110189044901 False
GSF_112_nonrelax_0.4.json GSF_112 30 -16.1707612959815 -0.9369414472863862 False
GSF_112_relax_0.0.json GSF_112 30 -16.16976163541487 -0.9317267509837478 False
GSF_112_nonrelax_0.25.json GSF_112 30 -16.177919547297005 -0.9510419818903768 False
GSF_112_relax_0.1.json GSF_112 30 -16.13364979949642 -0.9286865452457451 False
GSF_112_nonrelax_0.45.json GSF_112 30 -16.17012438512087 -0.9330420152818033 False
GSF_112_relax_0.05.json GSF_112 30 -16.163658572536864 -0.9317709705465148 False
GSF_112_nonrelax_0.15.json GSF_112 30 -16.169207709395273 -0.9411594075390217 False
GSF_112_nonrelax_0.35.json GSF_112 30 -16.174554111177503 -0.9431114535438334 False
GSF_112_relax_0.4.json GSF_112 30 -16.133534935530076 -0.9268303334146136 False
GSF_112_nonrelax_0.05.json GSF_112 30 -16.169434777764273 -0.9329418009010841 False
GSF_112_relax_0.25.json GSF_112 30 -16.10146391568548 -0.9292941210037675 False
GSF_112_nonrelax_0.3.json GSF_112 30 -16.17867155295065 -0.9491834952856751 False
Ta_liquid_1.json Liquid 100 -15.880913791023085 -0.9547380696348547 False
112_surface_nonrelax.json Surface 30 -15.97955312586656 -0.911977709598561 False
110_surface_relax.json Surface 24 -16.339298282401614 -0.9455552065850524 False
111_surface_nonrelax.json Surface 40 -15.89280764657624 -0.9093601440088713 False
110_surface_nonrelax.json Surface 24 -16.23333194480589 -0.9288379762709043 False
100_surface_relax.json Surface 48 -16.22496642237033 -0.9489695977960712 False
A15_6.0.json Volume_A15 8 -12.255371571016106 -0.5317972655943515 False
A15_6.7.json Volume_A15 8 -8.902745592668929 -0.3455516326795176 False
A15_5.5.json Volume_A15 8 -15.21433356188269 -0.7180030162451504 False
A15_4.4.json Volume_A15 8 -26.13111953754172 -2.9555605788070505 False
A15_4.2.json Volume_A15 8 -30.01431549756127 -3.7356785898587894 False
A15_6.6.json Volume_A15 8 -9.329875357120974 -0.3642821187291306 False
A15_5.2.json Volume_A15 8 -17.300073960644397 -1.05800401088761 False
A15_4.5.json Volume_A15 8 -24.545002683084668 -2.602849518808195 False
A15_4.6.json Volume_A15 8 -23.14891164122396 -2.2982885050966475 False
A15_6.4.json Volume_A15 8 -10.235161133811246 -0.413601344017946 False
A15_6.1.json Volume_A15 8 -11.723570712828097 -0.5033071726960247 False
A15_5.6.json Volume_A15 8 -14.57843926029178 -0.658421121573519 False
A15_5.9.json Volume_A15 8 -12.805958667961676 -0.5586033152559147 False
A15_6.9.json Volume_A15 8 -8.100583052882168 -0.32052957534524024 False
A15_4.1.json Volume_A15 8 -32.405838955056424 -4.151252916149134 False
A15_4.7.json Volume_A15 8 -21.911371572069946 -2.0393751368016586 False
A15_4.3.json Volume_A15 8 -27.94050791787535 -3.340357486629266 False
A15_6.2.json Volume_A15 8 -11.209806925841082 -0.4732162086936359 False
A15_4.0.json Volume_A15 8 -35.18573182731592 -4.644539888959841 False
A15_6.3.json Volume_A15 8 -10.713755190090064 -0.4427729639661293 False
A15_5.8.json Volume_A15 8 -13.37594987520511 -0.5855517522339457 False
BCC_3.7.json Volume_BCC 2 -12.788090792533868 -0.5185720788619206 False
BCC_3.4.json Volume_BCC 2 -15.744378900774475 -0.7866891467892616 False
BCC_3.1.json Volume_BCC 2 -19.548209672301354 -1.6036183494749057 False
BCC_3.3.json Volume_BCC 2 -16.882206339289908 -1.0055188806996538 False
BCC_3.2.json Volume_BCC 2 -18.136365299097733 -1.2827515085842034 False
BCC_2.4.json Volume_BCC 2 -41.802895582849175 -6.370378040508367 False
BCC_4.0.json Volume_BCC 2 -10.318320389331827 -0.4237170198259366 False
BCC_3.0.json Volume_BCC 2 -21.172948754042963 -1.9681448641321584 False
BCC_2.6.json Volume_BCC 2 -31.711899936713653 -4.2761793805513255 False
BCC_3.5.json Volume_BCC 2 -14.693254534218973 -0.6451309769654165 False
BCC_4.1.json Volume_BCC 2 -9.587106443203941 -0.3971335695190068 False
BCC_4.2.json Volume_BCC 2 -8.900491931462266 -0.37615768011258854 False
BCC_3.8.json Volume_BCC 2 -11.917050919943398 -0.4850324999893532 False
BCC_2.2.json Volume_BCC 2 -58.62137674990016 -9.947248158886758 False
BCC_2.8.json Volume_BCC 2 -25.385732797024247 -2.832067071828182 False
FCC_5.8.json Volume_FCC 4 -6.526935418817281 -0.26242489759878546 False
FCC_3.9.json Volume_FCC 4 -19.13376753919956 -1.7217126831561014 False
FCC_5.1.json Volume_FCC 4 -9.906334690047025 -0.4876115216381228 False
FCC_3.7.json Volume_FCC 4 -21.67784091942599 -2.343244739737334 False
FCC_3.5.json Volume_FCC 4 -25.12038313143501 -3.1822170500026306 False
FCC_5.6.json Volume_FCC 4 -7.365989356923636 -0.2969623018006106 False
FCC_5.5.json Volume_FCC 4 -7.823288527626827 -0.3273582404958679 False
FCC_6.0.json Volume_FCC 4 -5.788558452959756 -0.2674612883549704 False
FCC_3.8.json Volume_FCC 4 -20.321869551257222 -2.0311011836266903 False
FCC_4.0.json Volume_FCC 4 -18.07036286818376 -1.3972007506820083 False
FCC_5.7.json Volume_FCC 4 -6.933702544488121 -0.2748463848886069 False
FCC_4.6.json Volume_FCC 4 -13.086555781986435 -0.5051300994808917 False
FCC_3.6.json Volume_FCC 4 -23.25535335224437 -2.7134190971171446 False
FCC_3.2.json Volume_FCC 4 -33.36020297231876 -4.925559259471737 False
FCC_3.4.json Volume_FCC 4 -27.356464413502657 -3.7420916225287337 False
FCC_4.7.json Volume_FCC 4 -12.397160992039034 -0.524017782209643 False
FCC_3.1.json Volume_FCC 4 -37.37455321600599 -5.583503026114386 False
FCC_5.3.json Volume_FCC 4 -8.81382770031464 -0.4056180976165261 False
FCC_3.3.json Volume_FCC 4 -30.065625179980348 -4.325233725365782 False
FCC_3.0.json Volume_FCC 4 -42.28486384446172 -6.381844925192091 False
FCC_4.8.json Volume_FCC 4 -11.735650343411212 -0.5365059072719927 False
FCC_5.9.json Volume_FCC 4 -6.145172949060197 -0.26024305311069185 False
A15_5.json Displaced_A15 64 -16.594128896707204 -0.9350933660267949 True
A15_4.json Displaced_A15 64 -16.59664241349623 -0.9326592150928509 True
A15_2.json Displaced_A15 64 -16.596974766417247 -0.935040268238147 True
BCC_6.json Displaced_BCC 54 -16.77675509889805 -1.0226223856571213 True
BCC_1.json Displaced_BCC 54 -16.923126969397337 -1.0802178127675925 True
BCC_8.json Displaced_BCC 54 -16.798234081648435 -1.0316411123698623 True
FCC_3.json Displaced_FCC 48 -16.23678038529209 -0.8416531675305704 True
FCC_7.json Displaced_FCC 48 -16.233838179035146 -0.8408203515126208 True
FCC_4.json Displaced_FCC 48 -16.22751639868724 -0.8344051027523594 True
BCC_deformed_83.json Elastic_BCC 2 -16.55633043798915 -0.9387544855891738 True
BCC_deformed_37.json Elastic_BCC 2 -16.586541586500402 -0.9449803657349011 True
BCC_deformed_84.json Elastic_BCC 2 -16.70521945919363 -0.9696465565152551 True
BCC_deformed_26.json Elastic_BCC 2 -16.685287079938483 -0.9654618266875357 True
BCC_deformed_70.json Elastic_BCC 2 -16.696198003585952 -0.9677298869555802 True
BCC_deformed_35.json Elastic_BCC 2 -16.590078677013043 -0.9457477337026301 True
BCC_deformed_19.json Elastic_BCC 2 -16.517971681205054 -0.9311009890612769 True
BCC_deformed_92.json Elastic_BCC 2 -16.680641819172322 -0.964516351554755 True
BCC_deformed_7.json Elastic_BCC 2 -16.610236691686723 -0.9498988522644536 True
BCC_deformed_64.json Elastic_BCC 2 -16.628527077047107 -0.9537192916171011 True
BCC_deformed_40.json Elastic_BCC 2 -16.570671263352324 -0.9417189132820591 True
BCC_deformed_73.json Elastic_BCC 2 -16.603099345335885 -0.9483096196759282 True
BCC_deformed_94.json Elastic_BCC 2 -16.766766770394508 -0.9826170698876806 True
BCC_deformed_41.json Elastic_BCC 2 -16.637479623564907 -0.9555744480567789 True
BCC_deformed_2.json Elastic_BCC 2 -16.71332707805411 -0.9712755628806604 True
BCC_deformed_18.json Elastic_BCC 2 -16.553281238184216 -0.9381624014190848 True
BCC_deformed_58.json Elastic_BCC 2 -16.645909033202663 -0.9572360608239919 True
BCC_deformed_20.json Elastic_BCC 2 -16.650584782800625 -0.958210017628075 True
BCC_deformed_76.json Elastic_BCC 2 -16.569475502826357 -0.941443298463243 True
BCC_deformed_99.json Elastic_BCC 2 -16.53750578165247 -0.9349893141972498 True
BCC_deformed_30.json Elastic_BCC 2 -16.651306181654103 -0.9583212692555434 True
BCC_deformed_95.json Elastic_BCC 2 -16.711084380637143 -0.9708762043049217 True
BCC_deformed_42.json Elastic_BCC 2 -16.732968997459125 -0.9754476413726934 True
BCC_deformed_80.json Elastic_BCC 2 -16.60513114882777 -0.9487996582138322 True
BCC_deformed_16.json Elastic_BCC 2 -16.48855894547151 -0.9250193341337122 True
BCC_deformed_43.json Elastic_BCC 2 -16.64631383405175 -0.9573305183909809 True
BCC_deformed_74.json Elastic_BCC 2 -16.506699476492518 -0.9287332841720906 True
BCC_deformed_8.json Elastic_BCC 2 -16.693088903931788 -0.9670883310350517 True
BCC_deformed_23.json Elastic_BCC 2 -16.727519357580288 -0.9743286376040556 True
BCC_deformed_67.json Elastic_BCC 2 -16.720444804712567 -0.9728150955152539 True
FCC_deformed_50.json Elastic_FCC 4 -16.296037424168077 -0.8394194933399847 True
FCC_deformed_24.json Elastic_FCC 4 -16.239916940193023 -0.8242317688574379 True
FCC_deformed_95.json Elastic_FCC 4 -16.165824259819473 -0.8043156489347052 True
FCC_deformed_6.json Elastic_FCC 4 -16.195320469239253 -0.8119857296595241 True
FCC_deformed_9.json Elastic_FCC 4 -16.194207955201346 -0.8119856870550004 True
FCC_deformed_3.json Elastic_FCC 4 -16.184232155792024 -0.8092529851124675 True
FCC_deformed_35.json Elastic_FCC 4 -16.25948843149751 -0.8294445812797174 True
FCC_deformed_70.json Elastic_FCC 4 -16.17899791901206 -0.807762548315749 True
FCC_deformed_49.json Elastic_FCC 4 -16.257187214253754 -0.8288582738769316 True
FCC_deformed_87.json Elastic_FCC 4 -16.237757991474357 -0.8236610020252881 True
FCC_deformed_46.json Elastic_FCC 4 -16.112410108840084 -0.7902437818040994 True
FCC_deformed_47.json Elastic_FCC 4 -16.06224307867433 -0.777175131720081 True
FCC_deformed_28.json Elastic_FCC 4 -16.220305718032172 -0.8188697514297099 True
FCC_deformed_42.json Elastic_FCC 4 -16.186114955589026 -0.8095471143427342 True
FCC_deformed_48.json Elastic_FCC 4 -16.256673005944798 -0.8286174894632864 True
FCC_deformed_63.json Elastic_FCC 4 -16.238290611020524 -0.8236710487012637 True
FCC_deformed_7.json Elastic_FCC 4 -16.200690989866608 -0.8135845898546288 True
FCC_deformed_90.json Elastic_FCC 4 -16.201859576061576 -0.8140085866546123 True
FCC_deformed_44.json Elastic_FCC 4 -16.181770546373734 -0.8085001613304377 True
FCC_deformed_92.json Elastic_FCC 4 -16.161048428993677 -0.8028470835690706 True
FCC_deformed_20.json Elastic_FCC 4 -16.303961076815728 -0.8416921530757769 True
FCC_deformed_12.json Elastic_FCC 4 -16.213947638913606 -0.8169504749042392 True
FCC_deformed_34.json Elastic_FCC 4 -16.22073482124746 -0.8187633831557716 True
FCC_deformed_10.json Elastic_FCC 4 -16.119450381800455 -0.7919568346644029 True
FCC_deformed_18.json Elastic_FCC 4 -16.149587072037995 -0.7998333685913827 True
FCC_deformed_88.json Elastic_FCC 4 -16.178101318278642 -0.8073367468869939 True
FCC_deformed_43.json Elastic_FCC 4 -16.195620388738387 -0.8122589012168808 True
FCC_deformed_81.json Elastic_FCC 4 -16.16520812616895 -0.8040827405512804 True
FCC_deformed_62.json Elastic_FCC 4 -16.15975803838066 -0.8024704698936815 True
FCC_deformed_23.json Elastic_FCC 4 -16.202295971264267 -0.8140335549348493 True
GSF_110_relax_0.0.json GSF_110 24 -16.338885354141492 -0.9455567860638768 True
GSF_110_nonrelax_0.35.json GSF_110 24 -16.33951854467912 -0.95228198680211 True
GSF_110_nonrelax_0.05.json GSF_110 24 -16.337771703403515 -0.9462992859189862 True
GSF_110_nonrelax_0.3.json GSF_110 24 -16.34147630779053 -0.9561358178628684 True
GSF_110_relax_0.05.json GSF_110 24 -16.33438364892789 -0.9455124226536987 True
GSF_110_nonrelax_0.5.json GSF_110 24 -16.338639272639657 -0.9455550929216643 True
GSF_110_nonrelax_0.25.json GSF_110 24 -16.342651190230132 -0.9576720503834554 True
GSF_112_relax_0.3.json GSF_112 30 -16.108754034099135 -0.9288069676993592 True
GSF_112_relax_0.2.json GSF_112 30 -16.098816938034986 -0.9274417329176007 True
GSF_112_nonrelax_0.1.json GSF_112 30 -16.16665362818244 -0.9358898433190599 True
GSF_112_nonrelax_0.0.json GSF_112 30 -16.170655315140017 -0.9318314736669258 True
